text,label
im feeling plunge us into a world of melancholy and love,0
im feeling pressured because it is crunch time with looming deadlines once i hit the airport thursday i know ill be too busy to worry with the other items for a few days,4
i dont know if i feel this way because i live in la and id rather be somewhere else or if its because im stressed about money work or if im just in need of a hug,0
i would feel lethargic and have indigestion after eating too much,0
i know you do not have time to read a long email but i truly feel blessed to be a part of your remarkable journey,2
i sat feeling helpless like a moment from an episode of the walking dead,4
i feel vain today,0
i personally feel that i did this crime should be punished pubicly whether he belong to any caste creed color any elite or mogul group,0
im seventy ill desperately want to remember what happened to me every day in high school what classes were hard what teachers were mean who my friends were but it feels pretty unimportant now,0
ive kept trav awake by being awake and that makes me feel terrible,0
im betraying my youth and class origins here but the working world still feels very strange to me,4
i was like that i always wanted to feel and be accepted by my family and others,2
i wake up in the morning and i have been having sexy dreams for i feel very horny and in need of a fuck,2
i feel terrible writing so little but theres not anything else to report on,0
i feel not too terribly fond of the majority at this precise time,2
i still feel worthless deep down inside,0
i know intellectually that it s not true but i feel entirely isolated,0
i am not a very extremely good friend of someone of course i feel reluctant to some extent if i have to do favours for that someone,4
i feel pressured when people say im going t beat you or whatever,4
i cried like an effing baby for half the day and just sat in bed again so depressed stressing over the decisions i make and everything is oh so focused on me i feel when really i cant be blamed for this,0
