text,label
i can feel the awkwardness whenever i do something that was acceptable before but no longer is,1
i feel like there are as many theories about the attacks as there is about aids and i really dont feel like that is at all acceptable,1
i went over my feelings she said i am very fearful and conflicted,4
i feel like a woman should be respected at all times therefore i made the right decision he said,1
i feel ive got my foot in the door of the fantastic world of walking and running the trails fells and mountains,1
i was feeling a bit discouraged and her words really hit home,0
i was feeling a little like a cold was coming on,3
i wasnt feeling well so we had to cancel our plans to join a larger family gathering,1
i could feel the stress leaving my veins and just getting out of me it was wonderful,1
im just trusting in my feelings and im trusting god above and im trusting you can give this baby both his mothers love,1
i feel like i need a artistic community or a friend or a class,1
i get the feeling that hes not impressed with me,5
i feel fine tweet a name fb share type button count share url http www,1
i am feeling really weepy today i am sure i will feel better tomorrow xxx,0
i am keen to incorporate more use of recovery tool and i feel that as a tool this can useful in allowing patient control over their mental health,1
i feel the cold terrribly,3
i started to feel kind of skeptical about this myself,4
i am just feeling overwhelmed and there is nothing i can do to fix it,5
i said before i feel like a hypocrite advocating for diabetes support and awareness without supporting my own situation,2
i answered feeling rather skeptical,4
ive been feeling a little stupid because i dont know how,0
i love that its adoption of a teenager which many people feel afraid to consider,4
i feel so comfortable wear it,1
i love to add just a little milk and when i m feeling especially naughty a splash of caramel and vanilla syrup but shhh,2
