text,label
im not feeling particularly generous and ive begun to wonder if your game plan is actually much longer term and not one that has the uk at the core,1
i feel i am really teaching and students get some lovely finished pieces,2
i feel like an ungrateful ingrate bastard to confess that i momentarily lost my appreciation for the life i have,0
i truly feel that we are family and for that i am so thankful,1
i want to get up in the mornings feeling excited about going to work instead of wanting to hit the snooze button,1
i feel about perfect endings,1
i tend to be a window shopper when im alone because theres always going to be a self imposed limit of one or two when im feeling naughty,2
i do feel weird why seldom people eat at there,4
i have learned to not take myself seriously enough to feel humiliated,0
i feel delighted to share it,1
i believe people who use fulsome manners only for social reasons they aren t on the top of the scale of human evolution and i feel hurt by their fake behavior,0
id love to hear your thoughts and comments so please feel free to leave me something below and have a wonderful weekend,1
i am feeling generous so you can pick any reason you like but make sure you take your wise mothers advice so i dont feel the need to drag all this to court,1
im not going to gush too much about the relationship but just know that im feeling very content these days,1
i even feel it is a game that i am a part of some strange reality swarming with violent carnivores adding to the bare landscape of the place i now know,5
i adore who watches my gift list and when he knows im feeling unloved he surprises me like this,0
im feeling annoyed to add on i dont feel important or whatever shit anymore,3
i see people who have accomplished so much more than me and i feel envious and incompetent,3
i couldnt help but feel a little curious about it though which is what finally led me to plan to rent it this evening,5
ive been feeling disgusted and ashamed,3
